map_id,cell_type,spot_id,pdf_x_pt,pdf_y_pt,panel_x_norm,panel_y_norm,displayed_colour_value_approx,value_status,colourbar_y_px,colourbar_lab_distance,fill_hex,fill_r,fill_g,fill_b,marker_width_pt,marker_height_pt,drawing_index,visible_status
map_11,Acinar cells,map_11_0471,284.7860107421875,127.11552429199219,0.6807302713976751,0.9706799513866456,0.05859522527662402,colourbar_calibrated_visible_approximation,580,0.826792480663074,#492f5c,73,47,92,1.90997314453125,2.050994873046875,2182,vector_marker_extracted
map_11,Acinar cells,map_11_0472,286.6960144042969,127.11552429199219,0.7164499687673089,0.9706799513866456,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.8771663379539828,#472c56,71,44,86,1.90997314453125,2.050994873046875,2170,vector_marker_extracted
map_11,Acinar cells,map_11_0473,288.6054992675781,127.11552429199219,0.7521599638847932,0.9706799513866456,0.12802237096916771,colourbar_calibrated_visible_approximation,562,0.982406772848161,#503173,80,49,115,1.90899658203125,2.050994873046875,2235,vector_marker_extracted
map_11,Acinar cells,map_11_0474,290.5150146484375,127.11552429199219,0.7878705297229921,0.9706799513866456,0.220591898559226,colourbar_calibrated_visible_approximation,538,1.0652288002960857,#494b87,73,75,135,1.90997314453125,2.050994873046875,2337,vector_marker_extracted
map_11,Acinar cells,map_11_0475,292.42498779296875,127.11552429199219,0.8235896563719113,0.9706799513866456,0.05473816162703811,colourbar_calibrated_visible_approximation,581,0.7866402422253508,#482e5a,72,46,90,1.90997314453125,2.050994873046875,2180,vector_marker_extracted
map_11,Acinar cells,map_11_0476,256.14051055908203,129.1665496826172,0.14501999091983342,1.0,1.0498605832201662,colourbar_calibrated_visible_approximation,323,6.20616235979469,#f0d94b,240,217,75,1.9089813232421875,2.050994873046875,2567,vector_marker_extracted
map_11,Acinar cells,map_11_0477,258.04998779296875,129.1665496826172,0.18072984335713904,1.0,0.671868345560761,colourbar_calibrated_visible_approximation,421,2.5950944684179746,#3cac83,60,172,131,1.90997314453125,2.050994873046875,2536,vector_marker_extracted
map_11,Acinar cells,map_11_0478,259.9599914550781,129.1665496826172,0.2164495407267729,1.0,0.2823049169525986,colourbar_calibrated_visible_approximation,522,0.9843803480286543,#44598b,68,89,139,1.90997314453125,2.050994873046875,2392,vector_marker_extracted
map_11,Acinar cells,map_11_0479,261.8695068359375,129.1665496826172,0.25216010656497184,1.0,0.3208755534484561,colourbar_calibrated_visible_approximation,512,1.2221797377054546,#42628c,66,98,140,1.90899658203125,2.050994873046875,2416,vector_marker_extracted
map_11,Acinar cells,map_11_0480,263.77899169921875,129.1665496826172,0.28787010168245614,1.0,0.2553054714054981,colourbar_calibrated_visible_approximation,529,0.2982140898510241,#475289,71,82,137,1.90997314453125,2.050994873046875,2366,vector_marker_extracted
map_11,Acinar cells,map_11_0481,265.6889953613281,129.1665496826172,0.32358979905208995,1.0,0.3710173808930711,colourbar_calibrated_visible_approximation,499,1.349608835497082,#3f6d8c,63,109,140,1.90997314453125,2.050994873046875,2443,vector_marker_extracted
map_11,Acinar cells,map_11_0482,267.5989990234375,129.1665496826172,0.3593094964217238,1.0,0.2938761079013558,colourbar_calibrated_visible_approximation,519,1.2257076559619131,#435b8b,67,91,139,1.90997314453125,2.050994873046875,2395,vector_marker_extracted
map_11,Acinar cells,map_11_0483,269.50848388671875,129.1665496826172,0.39501949153920807,1.0,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.1101605847551426,#4f3b7f,79,59,127,1.90899658203125,2.050994873046875,2284,vector_marker_extracted
map_11,Acinar cells,map_11_0484,271.4179992675781,129.1665496826172,0.43073005737740705,1.0,0.07788054352455268,colourbar_calibrated_visible_approximation,575,1.476569723177161,#4e3168,78,49,104,1.90997314453125,2.050994873046875,2215,vector_marker_extracted
map_11,Acinar cells,map_11_0485,273.3280029296875,129.1665496826172,0.46644975474704087,1.0,0.0817376071741386,colourbar_calibrated_visible_approximation,574,1.9831575964636938,#4e316a,78,49,106,1.90997314453125,2.050994873046875,2217,vector_marker_extracted
map_11,Acinar cells,map_11_0486,275.2375183105469,129.1665496826172,0.5021603205852398,1.0,0.12030824366999636,colourbar_calibrated_visible_approximation,564,1.4397407373644948,#513177,81,49,119,1.90899658203125,2.050994873046875,2248,vector_marker_extracted
map_11,Acinar cells,map_11_0487,277.1470031738281,129.1665496826172,0.5378703157027241,1.0,0.17430713476419687,colourbar_calibrated_visible_approximation,550,0.7683720324538283,#4e3d7f,78,61,127,1.90997314453125,2.050994873046875,2291,vector_marker_extracted
map_11,Acinar cells,map_11_0488,279.0570068359375,129.1665496826172,0.573590013072358,1.0,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.4420308385465301,#472d57,71,45,87,1.90997314453125,2.050994873046875,2175,vector_marker_extracted
map_11,Acinar cells,map_11_0489,280.9670104980469,129.1665496826172,0.6093097104419918,1.0,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,#50387d,80,56,125,1.90997314453125,2.050994873046875,2270,vector_marker_extracted
map_11,Acinar cells,map_11_0490,282.8764953613281,129.1665496826172,0.6450197055594761,1.0,0.05859522527662402,colourbar_calibrated_visible_approximation,580,1.038556871910018,#4a305d,74,48,93,1.90899658203125,2.050994873046875,2185,vector_marker_extracted
map_11,Acinar cells,map_11_0491,284.7860107421875,129.1665496826172,0.6807302713976751,1.0,0.08945173447330997,colourbar_calibrated_visible_approximation,572,1.7805933688967182,#4f316d,79,49,109,1.90997314453125,2.050994873046875,2222,vector_marker_extracted
map_11,Acinar cells,map_11_0492,286.6960144042969,129.1665496826172,0.7164499687673089,1.0,0.05859522527662402,colourbar_calibrated_visible_approximation,580,0.826792480663074,#492f5c,73,47,92,1.90997314453125,2.050994873046875,2184,vector_marker_extracted
map_11,Acinar cells,map_11_0493,288.6054992675781,129.1665496826172,0.7521599638847932,1.0,0.07402347987496723,colourbar_calibrated_visible_approximation,576,1.8354427768233326,#4c3164,76,49,100,1.90899658203125,2.050994873046875,2202,vector_marker_extracted
map_11,Acinar cells,map_11_0494,290.5150146484375,129.1665496826172,0.7878705297229921,1.0,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,#50387d,80,56,125,1.90997314453125,2.050994873046875,2276,vector_marker_extracted
map_11,Acinar cells,map_11_0495,292.42498779296875,129.1665496826172,0.8235896563719113,1.0,0.043166970678280826,colourbar_calibrated_visible_approximation,584,1.7185371924090493,#452a51,69,42,81,1.90997314453125,2.050994873046875,2158,vector_marker_extracted
map_11,Acinar cells,map_11_0496,294.3349914550781,129.1665496826172,0.8593093537415452,1.0,0.05859522527662402,colourbar_calibrated_visible_approximation,580,1.038556871910018,#4a305d,74,48,93,1.90997314453125,2.050994873046875,2187,vector_marker_extracted
map_12,Cancer clone A,map_12_0001,330.73699951171875,59.21354866027832,0.3214268796652412,0.0,0.6834395365095183,colourbar_calibrated_visible_approximation,418,3.3577872754905567,#3eb181,62,177,129,1.90997314453125,2.0509986877441406,1258,vector_marker_extracted
map_12,Cancer clone A,map_12_0002,332.6470031738281,59.21354866027832,0.35714624066951756,0.0,0.5175857995773304,colourbar_calibrated_visible_approximation,461,1.2404165032492884,#368b8c,54,139,140,1.90997314453125,2.0509986877441406,1230,vector_marker_extracted
map_12,Cancer clone A,map_12_0003,334.5564880371094,59.21354866027832,0.3928558995130086,0.0,0.1588788801658541,colourbar_calibrated_visible_approximation,554,1.4015642182672594,#50387d,80,56,125,1.90899658203125,2.0509986877441406,1164,vector_marker_extracted
map_12,Cancer clone A,map_12_0004,336.46600341796875,59.21354866027832,0.42856612907183994,0.0,0.09330879812289587,colourbar_calibrated_visible_approximation,571,1.7676195400835537,#50316f,80,49,111,1.90997314453125,2.0509986877441406,1143,vector_marker_extracted
map_12,Cancer clone A,map_12_0005,338.3760070800781,59.21354866027832,0.4642854900761163,0.0,0.37487444454265684,colourbar_calibrated_visible_approximation,498,1.3414911201059343,#3e6e8c,62,110,140,1.90997314453125,2.0509986877441406,1201,vector_marker_extracted
map_12,Cancer clone A,map_12_0006,340.2855224609375,59.21354866027832,0.49999571963494766,0.0,0.6487259636632464,colourbar_calibrated_visible_approximation,427,2.572266759367233,#3ba985,59,169,133,1.90899658203125,2.0509986877441406,1254,vector_marker_extracted
map_12,Cancer clone A,map_12_0007,342.19500732421875,59.21354866027832,0.5357053784784387,0.0,0.9842905011772081,colourbar_calibrated_visible_approximation,340,5.363128534341783,#d4d746,212,215,70,1.90997314453125,2.0509986877441406,1277,vector_marker_extracted
map_12,Cancer clone A,map_12_0008,344.1050109863281,59.21354866027832,0.571424739482715,0.0,0.3710173808930711,colourbar_calibrated_visible_approximation,499,1.6465050510269783,#3f6e8d,63,110,141,1.90997314453125,2.0509986877441406,1199,vector_marker_extracted
map_12,Cancer clone A,map_12_0009,346.0150146484375,59.21354866027832,0.6071441004869914,0.0,0.37487444454265684,colourbar_calibrated_visible_approximation,498,1.3414911201059343,#3e6e8c,62,110,140,1.90997314453125,2.0509986877441406,1200,vector_marker_extracted
map_12,Cancer clone A,map_12_0010,347.92449951171875,59.21354866027832,0.6428537593304824,0.0,0.3517320626451423,colourbar_calibrated_visible_approximation,504,0.8083411984628127,#40688c,64,104,140,1.90899658203125,2.0509986877441406,1197,vector_marker_extracted
map_12,Cancer clone A,map_12_0011,321.1884765625,61.26451301574707,0.1428580396955348,0.0293191760967309,0.02002458878076626,colourbar_calibrated_visible_approximation,590,2.565450486612391,#43274d,67,39,77,1.90899658203125,2.0509986877441406,910,vector_marker_extracted
map_12,Cancer clone A,map_12_0012,323.0979919433594,61.26451301574707,0.1785682692543661,0.0293191760967309,0.33630380804679927,colourbar_calibrated_visible_approximation,508,0.9749866764961612,#40658c,64,101,140,1.90997314453125,2.0509986877441406,1196,vector_marker_extracted
map_12,Cancer clone A,map_12_0013,325.00799560546875,61.26451301574707,0.21428763025864248,0.0293191760967309,0.050881097977452654,colourbar_calibrated_visible_approximation,582,0.4420308385465301,#472d57,71,45,87,1.90997314453125,2.0509986877441406,1113,vector_marker_extracted
