series,sample_index,log10_molar,plotted_value,pdf_x_pt,pdf_y_pt,status
NA,49,-9.162220718426818,20.996439345794524,124.73600006103516,266.2200012207031,curve_path_traced
NA,50,-9.150235889354935,20.996439345794524,124.8489990234375,266.2200012207031,curve_path_traced
NA,51,-9.144296476392434,21.0969432347545,124.90499877929688,266.16400146484375,curve_path_traced
NA,52,-9.13846306657681,21.0969432347545,124.95999908447266,266.16400146484375,curve_path_traced
NA,53,-9.126902250092442,21.197447123714475,125.06900024414062,266.1080017089844,curve_path_traced
NA,54,-9.120856833983062,21.299703669048682,125.1259994506836,266.051025390625,curve_path_traced
NA,55,-9.114917421020559,21.299703669048682,125.18199920654297,266.051025390625,curve_path_traced
NA,56,-9.103038595095557,21.398454901634423,125.29399871826172,265.9960021972656,curve_path_traced
NA,57,-9.097099182133054,21.500711446968634,125.3499984741211,265.93902587890625,curve_path_traced
NA,58,-9.085220356208051,21.500711446968634,125.46199798583984,265.93902587890625,curve_path_traced
NA,59,-9.079492949539306,21.601215335928607,125.51599884033203,265.8830261230469,curve_path_traced
NA,60,-9.073659539723682,21.70171922488858,125.57099914550781,265.8270263671875,curve_path_traced
NA,61,-9.0616747106518,21.70171922488858,125.68399810791016,265.8270263671875,curve_path_traced
NA,62,-9.055841300836176,21.796855603702465,125.73899841308594,265.7740173339844,curve_path_traced
NA,63,-9.049795884726796,21.897359492662442,125.7959976196289,265.718017578125,curve_path_traced
NA,64,-9.037917058801792,21.997863381622416,125.90799713134766,265.6620178222656,curve_path_traced
NA,65,-9.03197764583929,21.997863381622416,125.96399688720703,265.6620178222656,curve_path_traced
NA,66,-8.961234706023662,22.79833441004205,126.63099670410156,265.21600341796875,curve_path_traced
NA,67,-8.949355880098658,22.898838299002026,126.74299621582031,265.1600036621094,curve_path_traced
NA,68,-8.943416467136156,22.898838299002026,126.79899597167969,265.1600036621094,curve_path_traced
NA,69,-8.84880987232364,24.101270112749862,127.69099426269531,264.4900207519531,curve_path_traced
NA,70,-8.836931046398638,24.20177400170984,127.80299377441406,264.43402099609375,curve_path_traced
NA,71,-8.831308833692443,24.397414269483697,127.85600280761719,264.32501220703125,curve_path_traced
NA,72,-8.825369420729942,24.49791815844367,127.91200256347656,264.2690124511719,curve_path_traced
NA,73,-8.813490594804938,24.600229474289574,128.0240020751953,264.2120056152344,curve_path_traced
NA,74,-8.801611768879933,24.801237252209525,128.13600158691406,264.1000061035156,curve_path_traced
NA,75,-8.789732942954931,24.9017411411695,128.2480010986328,264.04400634765625,curve_path_traced
NA,76,-8.784005536286186,25.097326638431664,128.302001953125,263.9350280761719,curve_path_traced
NA,77,-8.77817293565489,25.1960778710174,128.35699462890625,263.8800048828125,curve_path_traced
NA,78,-8.76618729739868,25.29833441635161,128.47000122070312,263.8230285644531,curve_path_traced
NA,79,-8.760247884436179,25.398838305311585,128.5260009765625,263.76702880859375,curve_path_traced
NA,80,-8.754308471473676,25.599846083231537,128.58200073242188,263.655029296875,curve_path_traced
NA,81,-8.742429645548674,25.700404742703206,128.69400024414062,263.5989990234375,curve_path_traced
NA,82,-8.736809051211134,25.802661288037413,128.7469940185547,263.5420227050781,curve_path_traced
NA,83,-8.72493022528613,25.99830155581127,128.85899353027344,263.4330139160156,curve_path_traced
NA,84,-8.695126348142415,26.500821000611147,129.13999938964844,263.15301513671875,curve_path_traced
NA,85,-8.689610947767427,26.60132488957112,129.19200134277344,263.0970153808594,curve_path_traced
NA,86,-8.677626927879873,26.796965157344978,129.30499267578125,262.9880065917969,curve_path_traced
NA,87,-8.671687514917371,26.897469046304952,129.36099243164062,262.9320068359375,curve_path_traced
NA,88,-8.665748101954868,27.098476824224903,129.4169921875,262.82000732421875,curve_path_traced
NA,89,-8.653762463698659,27.200788140070806,129.52999877929688,262.76300048828125,curve_path_traced
NA,90,-8.647929863067363,27.399988491104825,129.58499145507812,262.6520080566406,curve_path_traced
NA,91,-8.630428824436166,27.697885304212893,129.75,262.48602294921875,curve_path_traced
NA,92,-8.624382599142459,27.898893082132844,129.8070068359375,262.3740234375,curve_path_traced
NA,93,-8.606564360254954,28.202212175898694,129.97500610351562,262.20501708984375,curve_path_traced
NA,94,-8.60062494729245,28.39785244367255,130.031005859375,262.09600830078125,curve_path_traced
NA,95,-8.58906493999241,28.4965489057466,130.13999938964844,262.041015625,curve_path_traced
NA,96,-8.577186114067405,28.900371888472428,130.2519989013672,261.8160095214844,curve_path_traced
NA,97,-8.565307288142403,29.0008757774324,130.36399841308594,261.760009765625,curve_path_traced
NA,98,-8.559367875179902,29.20188355535235,130.4199981689453,261.64801025390625,curve_path_traced
NA,99,-8.553321649886193,29.397523823126207,130.4770050048828,261.53900146484375,curve_path_traced
NA,100,-8.541761642586152,29.60028425742039,130.58599853515625,261.426025390625,curve_path_traced
NA,101,-8.34077482099867,34.79959416209692,132.4810028076172,258.5290222167969,curve_path_traced
NA,102,-8.334942220367374,35.0024093669028,132.53599548339844,258.416015625,curve_path_traced
NA,103,-8.328895995073665,35.19804963467666,132.59300231933594,258.3070068359375,curve_path_traced
NA,104,-8.317123981479869,35.49956130155658,132.70399475097656,258.1390075683594,curve_path_traced
NA,105,-7.927029164229905,49.29734860771289,136.3820037841797,250.45101928710938,curve_path_traced
NA,106,-7.921089751267403,49.60066770147874,136.43800354003906,250.28201293945312,curve_path_traced
NA,107,-7.9092109253424,49.89500443132665,136.5500030517578,250.11801147460938,curve_path_traced
NA,108,-7.903483518673655,50.19829613983666,136.60400390625,249.9490203857422,curve_path_traced
NA,109,-7.897650918042359,50.6003390809324,136.65899658203125,249.72500610351562,curve_path_traced
NA,110,-7.885665279786149,50.89823589404047,136.77200317382812,249.55902099609375,curve_path_traced
NA,111,-7.879725866823648,51.19974756092039,136.8280029296875,249.39102172851562,curve_path_traced
NA,112,-7.471919623017385,65.89850978445631,140.67300415039062,241.20101928710938,curve_path_traced
NA,113,-7.460254421754793,66.09951756237626,140.78298950195312,241.08901977539062,curve_path_traced
NA,114,-7.454420202754842,66.3956617191101,140.83799743652344,240.92401123046875,curve_path_traced
NA,115,-7.4483755958297895,66.59666949703004,140.89498901367188,240.81201171875,curve_path_traced
NA,116,-7.436495151536131,66.89998859079589,141.0070037841797,240.64300537109375,curve_path_traced
NA,117,-7.365753020904829,68.99622038489132,141.6739959716797,239.47500610351562,curve_path_traced
NA,118,-7.359813607942327,69.19900820444136,141.72999572753906,239.3620147705078,curve_path_traced
NA,119,-7.347934782017323,69.4000159823613,141.8419952392578,239.25001525878906,curve_path_traced
NA,120,-7.271251620054865,71.49805520334266,142.56500244140625,238.0810089111328,curve_path_traced
NA,121,-7.259372794129861,71.69725555437668,142.677001953125,237.9700164794922,curve_path_traced
NA,122,-7.247388774242307,72.10107853710251,142.7899932861328,237.74501037597656,curve_path_traced
NA,123,-7.235509948317302,72.19618753066054,142.90199279785156,237.6920166015625,curve_path_traced
NA,124,-7.229568916986146,72.39719530858049,142.9580078125,237.58001708984375,curve_path_traced
NA,125,-7.2239483226486065,72.59820308650045,143.01100158691406,237.468017578125,curve_path_traced
NA,126,-7.212069496723603,72.80101829130632,143.1230010986328,237.35501098632812,curve_path_traced
NA,127,-7.206130083761101,72.99663117382433,143.1790008544922,237.2460174560547,curve_path_traced
NA,128,-7.2001906707986,73.19763895174428,143.23500061035156,237.13401794433594,curve_path_traced
NA,129,-7.188311844873596,73.29814284070426,143.3470001220703,237.07801818847656,curve_path_traced
NA,130,-7.182267237948543,73.4991506186242,143.40399169921875,236.9660186767578,curve_path_traced
NA,131,-7.176751837573555,73.70196582343009,143.45599365234375,236.85301208496094,curve_path_traced
NA,132,-7.164766199317345,73.80066228550413,143.56900024414062,236.7980194091797,curve_path_traced
NA,133,-7.158933598686049,73.99630255327799,143.62399291992188,236.6890106201172,curve_path_traced
NA,134,-7.152887373392343,74.19909037282801,143.68099975585938,236.57601928710938,curve_path_traced
NA,135,-7.141008547467338,74.29959426178799,143.79299926757812,236.52001953125,curve_path_traced
NA,136,-7.135069134504837,74.50060203970794,143.8489990234375,236.40802001953125,curve_path_traced
NA,137,-7.117568095873639,74.79674619644177,144.01400756835938,236.24301147460938,curve_path_traced
NA,138,-7.1115234889485865,74.99775397436173,144.0709991455078,236.13101196289062,curve_path_traced
NA,139,-7.099644663023582,75.10003790495178,144.18299865722656,236.0740203857422,curve_path_traced
NA,140,-7.093705250061081,75.29926564124165,144.23899841308594,235.9630126953125,curve_path_traced
NA,141,-7.070266416836036,75.69769372856554,144.45999145507812,235.7410125732422,curve_path_traced
NA,142,-7.064327003873535,75.89870150648548,144.5159912109375,235.62901306152344,curve_path_traced
NA,143,-7.052448177948531,75.99920539544546,144.62799072265625,235.57301330566406,curve_path_traced
NA,144,-7.046508764986029,76.10148932603552,144.68399047851562,235.51602172851562,curve_path_traced
NA,145,-7.040462539692321,76.29712959380937,144.74099731445312,235.40701293945312,curve_path_traced
NA,146,-7.028900914023625,76.39582605588342,144.85000610351562,235.35202026367188,curve_path_traced
NA,147,-6.975765015986072,77.29680097326303,145.3509979248047,234.85000610351562,curve_path_traced
NA,148,-6.963886190061068,77.39730486222301,145.46299743652344,234.79400634765625,curve_path_traced
NA,149,-6.957841583136015,77.49958879281306,145.51998901367188,234.7370147705078,curve_path_traced
NA,150,-6.951900551804859,77.69881652910293,145.5760040283203,234.62600708007812,curve_path_traced
NA,151,-6.9400217258798556,77.80110045969299,145.68800354003906,234.5690155029297,curve_path_traced
NA,152,-6.928461718579815,77.996713342211,145.7969970703125,234.46002197265625,curve_path_traced
NA,153,-6.9165828926548105,78.09721723117097,145.90899658203125,234.40402221679688,curve_path_traced
NA,154,-6.904704066729806,78.29822500909091,146.02099609375,234.29202270507812,curve_path_traced
NA,155,-6.892825240804804,78.39872889805089,146.13299560546875,234.23602294921875,curve_path_traced
NA,156,-6.886779015511095,78.49923278701087,146.19000244140625,234.18002319335938,curve_path_traced
NA,157,-6.875324202173606,78.59973667597085,146.29800415039062,234.1240234375,curve_path_traced
NA,158,-6.869279595248553,78.7953769437447,146.35499572753906,234.0150146484375,curve_path_traced
NA,159,-6.863340182286051,78.89588083270468,146.41099548339844,233.95901489257812,curve_path_traced
NA,160,-6.851461356361048,78.89588083270468,146.5229949951172,233.95901489257812,curve_path_traced
NA,161,-6.839582530436044,79.09688861062463,146.63499450683594,233.84701538085938,curve_path_traced
NA,162,-6.828020904767348,79.19919992647053,146.74400329589844,233.79000854492188,curve_path_traced
NA,163,-6.816036884879793,79.40020770439048,146.85699462890625,233.67800903320312,curve_path_traced
NA,164,-6.804263252917341,79.50071159335046,146.96800231933594,233.62200927734375,curve_path_traced
NA,165,-6.7982186459922875,79.59582058690849,147.02499389648438,233.5690155029297,curve_path_traced
NA,166,-6.792279233029786,79.69632447586847,147.08099365234375,233.5130157470703,curve_path_traced
NA,167,-6.78071760736109,79.79682836482844,147.19000244140625,233.45701599121094,curve_path_traced
NA,168,-6.774778194398589,79.89913968067434,147.24600219726562,233.40000915527344,curve_path_traced
NA,169,-6.762899368473585,79.89913968067434,147.35800170898438,233.40000915527344,curve_path_traced
NA,170,-6.751020542548582,80.09834003170836,147.47000122070312,233.2890167236328,curve_path_traced
NA,171,-6.739034904292373,80.20065134755427,147.5830078125,233.2320098876953,curve_path_traced
NA,172,-6.733521122286039,80.30115523651423,147.63499450683594,233.17601013183594,curve_path_traced
NA,173,-6.727474896992331,80.30115523651423,147.69200134277344,233.17601013183594,curve_path_traced
NA,174,-6.715596071067328,80.40165912547421,147.8040008544922,233.12001037597656,curve_path_traced
NA,175,-6.709656658104826,80.49676811903225,147.86000061035156,233.0670166015625,curve_path_traced
NA,176,-6.7037172451423235,80.59727200799223,147.91600036621094,233.01101684570312,curve_path_traced
NA,177,-6.69183841921732,80.59727200799223,148.0279998779297,233.01101684570312,curve_path_traced
NA,178,-6.6862178248797814,80.6977758969522,148.08099365234375,232.95501708984375,curve_path_traced
NA,179,-6.680278411917279,80.79827978591217,148.13699340820312,232.89901733398438,curve_path_traced
NA,180,-6.668399585992276,80.79827978591217,148.24899291992188,232.89901733398438,curve_path_traced
NA,181,-6.662460173029774,80.89878367487215,148.30499267578125,232.843017578125,curve_path_traced
NA,182,-6.650474534773565,80.99928756383213,148.41799926757812,232.78701782226562,curve_path_traced
NA,183,-6.644535121811062,80.99928756383213,148.4739990234375,232.78701782226562,curve_path_traced
NA,184,-6.638914527473523,81.10159887967802,148.52699279785156,232.73001098632812,curve_path_traced
NA,185,-6.627034083179865,81.202102768638,148.63900756835938,232.67401123046875,curve_path_traced
NA,186,-6.621094670217364,81.202102768638,148.69500732421875,232.67401123046875,curve_path_traced
NA,187,-6.6151552572548615,81.29721176219604,148.75100708007812,232.6210174560547,curve_path_traced
NA,188,-6.603171237367307,81.29721176219604,148.86399841308594,232.6210174560547,curve_path_traced
NA,189,-6.597231824404805,81.39771565115602,148.9199981689453,232.5650177001953,curve_path_traced
NA,190,-6.591716424029817,81.49643949848591,148.9720001220703,232.510009765625,curve_path_traced
NA,191,-6.579837598104813,81.49643949848591,149.08399963378906,232.510009765625,curve_path_traced
NA,192,-6.57379299117976,81.59872342907596,149.1409912109375,232.45301818847656,curve_path_traced
NA,193,-6.5678535782172585,81.59872342907596,149.19699096679688,232.45301818847656,curve_path_traced
NA,194,-6.555974752292254,81.69922731803594,149.30899047851562,232.3970184326172,curve_path_traced
NA,195,-6.550035339329753,81.69922731803594,149.364990234375,232.3970184326172,curve_path_traced
NA,196,-6.543989114036045,81.79973120699592,149.4219970703125,232.3410186767578,curve_path_traced
NA,197,-6.53242748836735,81.79973120699592,149.531005859375,232.3410186767578,curve_path_traced
NA,198,-6.526594887736054,81.90023509595589,149.58599853515625,232.28501892089844,curve_path_traced
NA,199,-6.514609249479845,81.90023509595589,149.69900512695312,232.28501892089844,curve_path_traced
NA,200,-6.508669836517342,82.00073898491586,149.7550048828125,232.22901916503906,curve_path_traced
NA,201,-6.502730423554841,82.00073898491586,149.81100463867188,232.22901916503906,curve_path_traced
NA,202,-6.4911704162548,82.09587536372975,149.9199981689453,232.17601013183594,curve_path_traced
NA,203,-6.485231003292298,82.09587536372975,149.9759979248047,232.17601013183594,curve_path_traced
NA,204,-6.479291590329796,82.19637925268972,150.03199768066406,232.12001037597656,curve_path_traced
NA,205,-6.390729602442334,82.6001748501597,150.86700439453125,231.89501953125,curve_path_traced
NA,206,-6.37885077651733,82.6988986974896,150.97900390625,231.8400115966797,curve_path_traced
NA,207,-6.366971950592326,82.6988986974896,151.09100341796875,231.8400115966797,curve_path_traced
NA,208,-6.260486529854807,83.19783067377345,152.09500122070312,231.56201171875,curve_path_traced
NA,209,-6.236940884298557,83.19783067377345,152.31700134277344,231.56201171875,curve_path_traced
NA,210,-6.2310014713360555,83.29833456273343,152.3730010986328,231.50601196289062,curve_path_traced
NA,211,-6.207243819486048,83.29833456273343,152.5970001220703,231.50601196289062,curve_path_traced
NA,212,-6.1957890061485585,83.39883845169341,152.7050018310547,231.45001220703125,curve_path_traced
NA,213,-6.012303223192273,83.79545911213137,154.43499755859375,231.22901916503906,curve_path_traced
NA,214,-6.006256997898564,83.89596300109135,154.49200439453125,231.1730194091797,curve_path_traced
NA,215,-5.959060512823513,83.89596300109135,154.93699645996094,231.1730194091797,curve_path_traced
NA,216,-5.947500505523472,83.99827431693724,155.04598999023438,231.1160125732422,curve_path_traced
NA,217,-5.900195589748559,83.99827431693724,155.49200439453125,231.1160125732422,curve_path_traced
NA,218,-5.894256176786058,84.09877820589722,155.54800415039062,231.0600128173828,curve_path_traced
NA,219,-5.829134640492295,84.09877820589722,156.16200256347656,231.0600128173828,curve_path_traced
NA,220,-5.8231952275297925,84.1992820948572,156.21800231933594,231.00401306152344,curve_path_traced
NA,221,-5.746513683935989,84.1992820948572,156.9409942626953,231.00401306152344,curve_path_traced
NA,222,-5.740467458642281,84.29978598381717,156.9980010986328,230.94801330566406,curve_path_traced
NA,223,-5.651905470754818,84.29978598381717,157.8330078125,230.94801330566406,curve_path_traced
NA,224,-5.646072870123523,84.40028987277714,157.88800048828125,230.8920135498047,curve_path_traced
NA,225,-5.521769210498499,84.40028987277714,159.05999755859375,230.8920135498047,curve_path_traced
NA,226,-5.516146997792305,84.50079376173711,159.11300659179688,230.8360137939453,curve_path_traced
NA,227,-5.33860062779852,84.50079376173711,160.78700256347656,230.8360137939453,curve_path_traced
NA,228,-5.332661214836019,84.59590275529516,160.84300231933594,230.78302001953125,curve_path_traced
NA,229,-5.013628965210976,84.59590275529516,163.8509979248047,230.78302001953125,curve_path_traced
NA,230,-5.0017501392859725,84.69640664425513,163.96299743652344,230.72702026367188,curve_path_traced
NA,231,-4.003287887598432,84.69640664425513,173.3769989013672,230.72702026367188,curve_path_traced
DA,0,-11.071008055686276,17.796362659001915,106.73899841308594,268.0030517578125,curve_path_traced
DA,1,-9.634830489086207,17.796362659001915,120.27999877929688,268.0030517578125,curve_path_traced
DA,2,-9.622951663161205,17.898673974847817,120.39199829101562,267.946044921875,curve_path_traced
DA,3,-8.813490594804938,17.898673974847817,128.0240020751953,267.946044921875,curve_path_traced
DA,4,-8.807551181842436,17.999177863807795,128.0800018310547,267.8900451660156,curve_path_traced
DA,5,-8.553321649886193,17.999177863807795,130.4770050048828,267.8900451660156,curve_path_traced
DA,6,-8.541761642586152,18.09968175276777,130.58599853515625,267.83404541015625,curve_path_traced
DA,7,-8.382138705442426,18.09968175276777,132.09100341796875,267.83404541015625,curve_path_traced
DA,8,-8.376199292479923,18.200185641727742,132.14700317382812,267.7780456542969,curve_path_traced
DA,9,-8.263881271111108,18.200185641727742,133.20599365234375,267.7780456542969,curve_path_traced
DA,10,-8.257835045817401,18.300689530687716,133.26300048828125,267.7220458984375,curve_path_traced
DA,11,-8.169274676298594,18.300689530687716,134.09799194335938,267.7220458984375,curve_path_traced
DA,12,-8.15739585037359,18.40300084653362,134.20999145507812,267.6650390625,curve_path_traced
DA,13,-8.092591514336135,18.40300084653362,134.8209991455078,267.6650390625,curve_path_traced
DA,14,-8.086652101373632,18.496329798461574,134.8769989013672,267.613037109375,curve_path_traced
DA,15,-7.83242256941739,18.90009801067571,137.2740020751953,267.3880615234375,curve_path_traced
DA,16,-7.820543743492387,19.000601899635683,137.38600158691406,267.3320617675781,curve_path_traced
DA,17,-7.79116549730484,19.000601899635683,137.66299438476562,267.3320617675781,curve_path_traced
DA,18,-7.785226084342337,19.101105788595657,137.718994140625,267.27606201171875,curve_path_traced
DA,19,-7.761680438786088,19.101105788595657,137.9409942626953,267.27606201171875,curve_path_traced
DA,20,-7.631542560161112,19.59825772324944,139.16799926757812,266.9990539550781,curve_path_traced
DA,21,-7.614041521529915,19.59825772324944,139.3330078125,266.9990539550781,curve_path_traced
DA,22,-7.607996914604862,19.698761612209413,139.38999938964844,266.94305419921875,curve_path_traced
DA,23,-7.501616687829895,20.10258459493524,140.39300537109375,266.7180480957031,curve_path_traced
DA,24,-7.495572080904841,20.195913546863196,140.4499969482422,266.6660461425781,curve_path_traced
DA,25,-7.483798448942389,20.195913546863196,140.56100463867188,266.6660461425781,curve_path_traced
DA,26,-7.477753842017336,20.298224862709098,140.6179962158203,266.6090393066406,curve_path_traced
DA,27,-7.471919623017385,20.298224862709098,140.67300415039062,266.6090393066406,curve_path_traced
DA,28,-7.460254421754793,20.398728751669076,140.78298950195312,266.55303955078125,curve_path_traced
DA,29,-7.454420202754842,20.398728751669076,140.83799743652344,266.55303955078125,curve_path_traced
DA,30,-7.4483755958297895,20.49923264062905,140.89498901367188,266.4970397949219,curve_path_traced
DA,31,-7.430555738573629,20.49923264062905,141.06300354003906,266.4970397949219,curve_path_traced
DA,32,-7.424511131648576,20.599736529589023,141.1199951171875,266.4410400390625,curve_path_traced
DA,33,-7.413056318311087,20.599736529589023,141.22799682617188,266.4410400390625,curve_path_traced
DA,34,-7.407116905348585,20.700240418548997,141.28399658203125,266.3850402832031,curve_path_traced
DA,35,-7.401177492386083,20.700240418548997,141.33999633789062,266.3850402832031,curve_path_traced
DA,36,-7.389191854129873,20.800744307508975,141.4530029296875,266.32904052734375,curve_path_traced
DA,37,-7.383359253498577,20.800744307508975,141.50799560546875,266.32904052734375,curve_path_traced
DA,38,-7.371797627829881,20.90124819646895,141.61700439453125,266.2730407714844,curve_path_traced
DA,39,-7.365753020904829,20.996329804771136,141.6739959716797,266.2200622558594,curve_path_traced
DA,40,-7.359813607942327,20.996329804771136,141.72999572753906,266.2200622558594,curve_path_traced
DA,41,-7.347934782017323,21.09683369373111,141.8419952392578,266.1640625,curve_path_traced
DA,42,-7.341995369054821,21.09683369373111,141.8979949951172,266.1640625,curve_path_traced
DA,43,-7.335949143761114,21.197337582691084,141.9550018310547,266.1080627441406,curve_path_traced
DA,44,-7.32407031783611,21.197337582691084,142.06700134277344,266.1080627441406,curve_path_traced
DA,45,-7.318554917461123,21.29964889853699,142.11900329589844,266.0510559082031,curve_path_traced
DA,46,-7.312510310536069,21.398345360611035,142.17599487304688,265.9960632324219,curve_path_traced
DA,47,-7.300631484611065,21.398345360611035,142.28799438476562,265.9960632324219,curve_path_traced
DA,48,-7.294692071648564,21.500656676456938,142.343994140625,265.9390563964844,curve_path_traced
DA,49,-7.288752658686063,21.500656676456938,142.39999389648438,265.9390563964844,curve_path_traced
DA,50,-7.2768738327610585,21.60116056541691,142.51199340820312,265.883056640625,curve_path_traced
DA,51,-7.271251620054865,21.70166445437689,142.56500244140625,265.8270568847656,curve_path_traced
DA,52,-7.259372794129861,21.70166445437689,142.677001953125,265.8270568847656,curve_path_traced
DA,53,-7.253328187204808,21.796800833190773,142.73399353027344,265.7740478515625,curve_path_traced
DA,54,-7.247388774242307,21.897304722150746,142.7899932861328,265.7180480957031,curve_path_traced
DA,55,-7.235509948317302,21.897304722150746,142.90199279785156,265.7180480957031,curve_path_traced
DA,56,-7.229568916986146,21.99780861111072,142.9580078125,265.66204833984375,curve_path_traced
DA,57,-7.2239483226486065,22.098312500070694,143.01100158691406,265.6060485839844,curve_path_traced
DA,58,-7.212069496723603,22.2006238159166,143.1230010986328,265.5490417480469,curve_path_traced
DA,59,-7.206130083761101,22.2006238159166,143.1790008544922,265.5490417480469,curve_path_traced
DA,60,-7.2001906707986,22.299320277990645,143.23500061035156,265.4940490722656,curve_path_traced
DA,61,-7.188311844873596,22.39982416695062,143.3470001220703,265.43804931640625,curve_path_traced
DA,62,-7.182267237948543,22.502135482796522,143.40399169921875,265.38104248046875,curve_path_traced
DA,63,-7.176751837573555,22.502135482796522,143.45599365234375,265.38104248046875,curve_path_traced
DA,64,-7.164766199317345,22.602639371756496,143.56900024414062,265.3250427246094,curve_path_traced
DA,65,-7.158933598686049,22.697720980058687,143.62399291992188,265.2720642089844,curve_path_traced
DA,66,-7.152887373392343,22.79822486901866,143.68099975585938,265.216064453125,curve_path_traced
DA,67,-7.141008547467338,22.898728757978635,143.79299926757812,265.1600646972656,curve_path_traced
DA,68,-7.135069134504837,22.99923264693861,143.8489990234375,265.10406494140625,curve_path_traced
DA,69,-7.123507508836141,22.99923264693861,143.9580078125,265.10406494140625,curve_path_traced
DA,70,-7.1115234889485865,23.20024042485856,144.0709991455078,264.9920654296875,curve_path_traced
DA,71,-7.099644663023582,23.300744313818534,144.18299865722656,264.9360656738281,curve_path_traced
DA,72,-7.093705250061081,23.403055629664436,144.23899841308594,264.8790588378906,curve_path_traced
DA,73,-7.087765837098579,23.49638458159239,144.2949981689453,264.8270568847656,curve_path_traced
DA,74,-7.076205829798537,23.598695897438297,144.40399169921875,264.7700500488281,curve_path_traced
DA,75,-7.064327003873535,23.797896248472316,144.5159912109375,264.6590576171875,curve_path_traced
DA,76,-7.052448177948531,23.90020756431822,144.62799072265625,264.60205078125,curve_path_traced
DA,77,-7.040462539692321,24.10121534223817,144.74099731445312,264.49005126953125,curve_path_traced
DA,78,-7.028900914023625,24.201719231198144,144.85000610351562,264.4340515136719,curve_path_traced
DA,79,-7.023068313392329,24.296855610012027,144.90499877929688,264.38104248046875,curve_path_traced
DA,80,-7.0110826751361195,24.397359498972,145.01800537109375,264.3250427246094,curve_path_traced
DA,81,-6.999203849211117,24.600119933266186,145.1300048828125,264.2120666503906,curve_path_traced
DA,82,-6.987325023286113,24.698871165851926,145.24200439453125,264.15704345703125,curve_path_traced
DA,83,-6.981704428948573,24.80118248169783,145.2949981689453,264.10003662109375,curve_path_traced
DA,84,-6.975765015986072,25.00038283273185,145.3509979248047,263.9890441894531,curve_path_traced
DA,85,-6.963886190061068,25.097271867919968,145.46299743652344,263.93505859375,curve_path_traced
DA,86,-6.951900551804859,25.298279645839916,145.5760040283203,263.82305908203125,curve_path_traced
DA,87,-6.9400217258798556,25.39878353479989,145.68800354003906,263.7670593261719,curve_path_traced
DA,88,-6.934082312917353,25.499287423759867,145.74400329589844,263.7110595703125,curve_path_traced
DA,89,-6.928461718579815,25.700295201679815,145.7969970703125,263.59906005859375,curve_path_traced
DA,90,-6.9165828926548105,25.802606517525717,145.90899658203125,263.54205322265625,curve_path_traced
DA,91,-6.910643479692309,25.901302979599766,145.96499633789062,263.487060546875,curve_path_traced
DA,92,-6.904704066729806,26.096943247373623,146.02099609375,263.3780517578125,curve_path_traced
DA,93,-6.892825240804804,26.197447136333597,146.13299560546875,263.3220520019531,curve_path_traced
DA,94,-6.886779015511095,26.2997584521795,146.19000244140625,263.2650451660156,curve_path_traced
DA,95,-6.875324202173606,26.400262341139477,146.29800415039062,263.20904541015625,curve_path_traced
DA,96,-6.869279595248553,26.601270119059425,146.35499572753906,263.0970458984375,curve_path_traced
DA,97,-6.863340182286051,26.7017740080194,146.41099548339844,263.0410461425781,curve_path_traced
DA,98,-6.851461356361048,26.897414275793256,146.5229949951172,262.9320373535156,curve_path_traced
DA,99,-6.839582530436044,27.098422053713207,146.63499450683594,262.8200378417969,curve_path_traced
DA,100,-6.828020904767348,27.30118248800739,146.74400329589844,262.7070617675781,curve_path_traced
DA,101,-6.8220814918048465,27.399933720593133,146.8000030517578,262.65203857421875,curve_path_traced
DA,102,-6.816036884879793,27.595519217855294,146.85699462890625,262.5430603027344,curve_path_traced
DA,103,-6.804263252917341,27.697830533701197,146.96800231933594,262.4860534667969,curve_path_traced
DA,104,-6.7982186459922875,27.898838311621148,147.02499389648438,262.3740539550781,curve_path_traced
DA,105,-6.792279233029786,27.999342200581122,147.08099365234375,262.31805419921875,curve_path_traced
DA,106,-6.78071760736109,28.202157405387,147.19000244140625,262.2050476074219,curve_path_traced
DA,107,-6.774778194398589,28.300853867461047,147.24600219726562,262.1500549316406,curve_path_traced
DA,108,-6.762899368473585,28.496494135234904,147.35800170898438,262.0410461425781,curve_path_traced
DA,109,-6.756854761548532,28.69930934004078,147.4149932861328,261.92803955078125,curve_path_traced
DA,110,-6.739034904292373,29.000821006920706,147.5830078125,261.7600402832031,curve_path_traced
DA,111,-6.733521122286039,29.201828784840657,147.63499450683594,261.6480407714844,curve_path_traced
DA,112,-6.727474896992331,29.296910393142845,147.69200134277344,261.5950622558594,curve_path_traced
DA,113,-6.715596071067328,29.497918171062793,147.8040008544922,261.4830627441406,curve_path_traced
DA,114,-6.709656658104826,29.698925948982744,147.86000061035156,261.3710632324219,curve_path_traced
DA,115,-6.69183841921732,30.002245042748594,148.0279998779297,261.2020568847656,curve_path_traced
DA,116,-6.6862178248797814,30.197885310522455,148.08099365234375,261.0930480957031,curve_path_traced
DA,117,-6.680278411917279,30.398893088442403,148.13699340820312,260.9810485839844,curve_path_traced
DA,118,-6.668399585992276,30.499396977402377,148.24899291992188,260.925048828125,curve_path_traced
DA,119,-6.662460173029774,30.700404755322328,148.30499267578125,260.81304931640625,curve_path_traced
DA,120,-6.650474534773565,30.896045023096185,148.41799926757812,260.70404052734375,curve_path_traced
